Fecha,Valor IPSA
2008-02-06,2745.03
2008-02-07,2731.01
2008-02-08,2734.93
2008-02-11,2774.0
2008-02-12,2826.43
2008-02-13,2874.44
2008-02-14,2852.31
2008-02-15,2830.73
2008-02-18,2867.26
2008-02-19,2874.14
2008-02-20,2911.28
2008-02-21,2910.04
2008-02-22,2903.84
2008-02-25,2937.37
2008-02-26,2930.82
2008-02-27,2933.11
2008-02-28,2903.76
2008-02-29,2836.82
2008-03-03,2791.71
2008-03-04,2751.45
2008-03-05,2779.73
2008-03-06,2755.63
2008-03-07,2740.29
2008-03-10,2709.82
2008-03-11,2774.98
2008-03-12,2848.29
2008-03-13,2847.68
2008-03-14,2843.61
2008-03-17,2835.95
2008-03-18,2840.61
2008-03-19,2838.45
2008-03-20,2842.93
2008-03-24,2885.9
2008-03-25,2890.19
2008-03-26,2866.61
2008-03-27,2886.44
2008-03-28,2890.4
2008-03-31,2902.02
2008-04-01,2921.37
2008-04-02,2899.06
2008-04-03,2918.51
2008-04-04,2937.1
2008-04-07,2946.42
2008-04-08,2941.55
2008-04-09,2946.0
2008-04-10,2938.76
2008-04-11,2947.46
2008-04-14,2966.38
2008-04-15,2996.76
2008-04-16,3027.91
2008-04-17,3034.16
2008-04-18,3064.49
2008-04-21,3089.36
2008-04-22,3043.85
2008-04-23,3017.54
2008-04-24,3021.28
2008-04-25,3019.58
2008-04-28,3006.48
2008-04-29,2967.0
2008-04-30,2989.41
2008-05-02,2997.84
2008-05-05,2979.35
2008-05-06,2957.49
2008-05-07,2924.43
2008-05-08,2922.17
2008-05-09,2919.68
2008-05-12,2906.72
2008-05-13,2896.14
2008-05-14,2909.31
2008-05-15,2918.57
2008-05-16,2963.84
2008-05-19,2988.12
2008-05-20,3021.02
2008-05-22,3025.46
2008-05-23,3026.91
2008-05-26,3053.02
2008-05-27,3066.78
2008-05-28,3070.33
2008-05-29,3096.11
2008-05-30,3048.85
2008-06-02,3044.94
2008-06-03,3043.23
2008-06-04,3048.16
2008-06-05,3080.14
2008-06-06,3017.39
2008-06-09,3018.14
2008-06-10,3018.08
2008-06-11,3000.58
2008-06-12,3050.08
2008-06-13,3067.6
2008-06-16,3024.38
2008-06-17,3038.32
2008-06-18,3050.92
2008-06-19,3072.18
2008-06-20,3035.16
2008-06-23,3047.29
2008-06-24,3045.98
2008-06-25,3077.55
2008-06-26,3042.98
2008-06-27,3025.1
2008-06-30,2999.9
2008-07-01,2952.88
2008-07-02,2839.89
2008-07-03,2758.83
2008-07-04,2768.52
2008-07-07,2796.43
2008-07-08,2820.51
2008-07-09,2823.44
2008-07-10,2803.82
2008-07-11,2761.14
2008-07-14,2770.19
2008-07-15,2728.11
2008-07-17,2778.19
2008-07-18,2821.86
2008-07-21,2826.35
2008-07-22,2851.56
2008-07-23,2907.92
2008-07-24,2873.28
2008-07-25,2922.07
2008-07-28,2893.04
2008-07-29,2946.26
2008-07-30,3011.39
2008-07-31,3014.8
2008-08-01,2994.05
2008-08-04,2962.32
2008-08-05,2977.58
2008-08-06,2984.72
2008-08-07,2983.82
2008-08-08,2964.36
2008-08-11,2926.38
2008-08-12,2917.35
2008-08-13,2884.84
2008-08-14,2894.51
2008-08-18,2872.05
2008-08-19,2817.46
2008-08-20,2824.68
2008-08-21,2839.65
2008-08-22,2892.38
2008-08-25,2886.68
2008-08-26,2894.24
2008-08-27,2897.83
2008-08-28,2896.47
2008-08-29,2895.21
2008-09-01,2872.83
2008-09-02,2868.64
2008-09-03,2843.94
2008-09-04,2795.08
2008-09-05,2771.25
2008-09-08,2779.7
2008-09-09,2734.04
2008-09-10,2757.17
2008-09-11,2767.61
2008-09-12,2827.81
2008-09-15,2808.74
2008-09-16,2759.85
2008-09-17,2688.85
2008-09-22,2743.44
2008-09-23,2740.44
2008-09-24,2754.53
2008-09-25,2800.58
2008-09-26,2784.23
2008-09-29,2631.16
2008-09-30,2753.31
2008-10-01,2776.51
2008-10-02,2668.88
2008-10-03,2607.62
2008-10-06,2450.5
2008-10-07,2345.22
2008-10-08,2238.66
2008-10-09,2202.46
2008-10-10,2101.1
2008-10-13,2364.33
2008-10-14,2441.74
2008-10-15,2431.74
2008-10-16,2396.24
2008-10-17,2433.04
2008-10-20,2546.3
2008-10-21,2541.65
2008-10-22,2391.57
2008-10-23,2396.22
2008-10-24,2342.9
2008-10-27,2347.25
2008-10-28,2389.85
2008-10-29,2436.52
2008-10-30,2489.59
2008-11-03,2559.68
2008-11-04,2627.15
2008-11-05,2596.18
2008-11-06,2527.06
2008-11-07,2575.12
2008-11-10,2614.46
2008-11-11,2567.34
2008-11-12,2476.62
2008-11-13,2527.85
2008-11-14,2551.72
2008-11-17,2532.48
2008-11-18,2497.68
2008-11-19,2489.61
2008-11-20,2400.92
2008-11-21,2369.66
2008-11-24,2418.29
2008-11-25,2413.01
2008-11-26,2420.65
2008-11-27,2432.56
2008-11-28,2406.26
2008-12-01,2334.52
2008-12-02,2317.95
2008-12-03,2303.51
2008-12-04,2302.01
2008-12-05,2304.05
2008-12-09,2307.35
2008-12-10,2321.51
2008-12-11,2328.7
2008-12-12,2344.17
2008-12-15,2324.02
2008-12-16,2335.7
2008-12-17,2347.73
2008-12-18,2351.37
2008-12-19,2346.46
2008-12-22,2335.06
2008-12-23,2337.34
2008-12-24,2338.51
2008-12-26,2350.46
2008-12-29,2373.19
2008-12-30,2376.42
2009-01-02,2436.53
2009-01-05,2441.93
2009-01-06,2504.04
2009-01-07,2478.9
2009-01-08,2485.67
2009-01-09,2500.08
2009-01-12,2467.93
2009-01-13,2470.06
2009-01-14,2450.68
2009-01-15,2483.65
2009-01-16,2498.68
2009-01-19,2501.93
2009-01-20,2481.02
2009-01-21,2470.33
2009-01-22,2493.96
2009-01-23,2494.93
2009-01-26,2514.9
2009-01-27,2541.54
2009-01-28,2571.11
2009-01-29,2564.49
2009-01-30,2549.46
2009-02-02,2553.77
2009-02-03,2580.69
2009-02-04,2591.24
2009-02-05,2627.09
2009-02-06,2673.28
2009-02-09,2696.27
2009-02-10,2635.3
2009-02-11,2624.31
2009-02-12,2606.72
2009-02-13,2611.33
2009-02-16,2632.56
2009-02-17,2593.29
2009-02-18,2609.94
2009-02-19,2628.75
2009-02-20,2591.53
2009-02-23,2542.48
2009-02-24,2545.43
2009-02-25,2538.01
2009-02-26,2516.99
2009-02-27,2468.63
2009-03-02,2409.81
2009-03-03,2401.61
2009-03-04,2435.74
2009-03-05,2382.99
2009-03-06,2360.0
2009-03-09,2372.43
2009-03-10,2439.94
2009-03-11,2428.41
2009-03-12,2436.13
2009-03-13,2444.57
2009-03-16,2456.14
2009-03-17,2482.05
2009-03-18,2512.07
2009-03-19,2502.52
2009-03-20,2487.73
2009-03-23,2544.51
2009-03-24,2538.97
2009-03-25,2546.98
2009-03-26,2550.82
2009-03-27,2547.76
2009-03-30,2494.07
2009-03-31,2478.94
2009-04-01,2517.18
2009-04-02,2535.51
2009-04-03,2551.26
2009-04-06,2545.05
2009-04-07,2537.07
2009-04-08,2543.19
2009-04-09,2585.65
2009-04-13,2636.51
2009-04-14,2646.12
2009-04-15,2640.62
2009-04-16,2686.29
2009-04-17,2676.79
2009-04-20,2636.25
2009-04-21,2667.17
2009-04-22,2676.18
2009-04-23,2680.51
2009-04-24,2680.31
2009-04-27,2661.65
2009-04-28,2671.62
2009-04-29,2714.52
2009-04-30,2670.78
2009-05-04,2756.07
2009-05-05,2775.52
2009-05-06,2804.31
2009-05-07,2814.31
2009-05-08,2906.17
2009-05-11,2925.49
2009-05-12,2932.73
2009-05-13,2900.22
2009-05-14,2918.74
2009-05-15,2963.11
2009-05-18,3055.12
2009-05-19,3054.25
2009-05-20,3052.42
2009-05-22,3062.97
2009-05-25,3104.5
2009-05-26,3131.14
2009-05-27,3054.84
2009-05-28,3102.26
2009-05-29,3100.42
2009-06-01,3191.16
2009-06-02,3205.32
2009-06-03,3173.26
2009-06-04,3188.13
2009-06-05,3216.68
2009-06-08,3200.07
2009-06-09,3215.55
2009-06-10,3247.08
2009-06-11,3257.89
2009-06-12,3252.5
2009-06-15,3239.55
2009-06-16,3194.83
2009-06-17,3106.01
2009-06-18,3118.99
2009-06-19,3134.32
2009-06-22,3054.77
2009-06-23,3022.22
2009-06-24,3020.17
2009-06-25,3071.46
2009-06-26,3104.43
2009-06-30,3090.5
2009-07-01,3105.87
2009-07-02,3103.87
2009-07-03,3116.06
2009-07-06,3108.97
2009-07-07,3088.81
2009-07-08,3061.45
2009-07-09,3084.32
2009-07-10,3081.28
2009-07-13,3126.1
2009-07-14,3154.89
2009-07-15,3209.92
2009-07-17,3207.8
2009-07-20,3244.9
2009-07-21,3245.35
2009-07-22,3224.67
2009-07-23,3239.71
2009-07-24,3251.03
2009-07-27,3239.8
2009-07-28,3233.62
2009-07-29,3229.3
2009-07-30,3240.27
2009-07-31,3226.2
2009-08-03,3274.62
2009-08-04,3292.99
2009-08-05,3307.57
2009-08-06,3278.8
2009-08-07,3281.18
2009-08-10,3276.45
2009-08-11,3245.77
2009-08-12,3265.77
2009-08-13,3293.36
2009-08-14,3294.36
2009-08-17,3262.31
2009-08-18,3283.23
2009-08-19,3260.7
2009-08-20,3277.81
2009-08-21,3265.56
2009-08-24,3244.2
2009-08-25,3255.8
2009-08-26,3261.07
2009-08-27,3225.11
2009-08-28,3222.13
2009-08-31,3175.18
2009-09-01,3132.55
2009-09-02,3146.63
2009-09-03,3191.64
2009-09-04,3199.4
2009-09-07,3189.84
2009-09-08,3198.34
2009-09-09,3203.32
2009-09-10,3231.51
2009-09-11,3245.91
2009-09-14,3233.7
2009-09-15,3233.23
2009-09-16,3272.9
2009-09-17,3297.17
2009-09-21,3297.27
2009-09-22,3294.87
2009-09-23,3317.0
2009-09-24,3316.41
2009-09-25,3319.5
2009-09-28,3358.54
2009-09-29,3369.09
2009-09-30,3372.86
2009-10-01,3352.25
2009-10-02,3350.25
2009-10-05,3390.72
2009-10-06,3417.66
2009-10-07,3429.27
2009-10-08,3423.62
2009-10-09,3456.76
2009-10-13,3481.32
2009-10-14,3464.68
2009-10-15,3437.02
2009-10-16,3446.68
2009-10-19,3456.39
2009-10-20,3445.16
2009-10-21,3424.01
2009-10-22,3414.27
2009-10-23,3421.95
2009-10-26,3405.56
2009-10-27,3372.17
2009-10-28,3321.75
2009-10-29,3372.02
2009-10-30,3314.45
2009-11-02,3286.68
2009-11-03,3291.72
2009-11-04,3347.01
2009-11-05,3351.61
2009-11-06,3364.23
2009-11-09,3403.41
2009-11-10,3389.37
2009-11-11,3373.76
2009-11-12,3343.85
2009-11-13,3337.07
2009-11-16,3324.92
2009-11-17,3284.1
2009-11-18,3251.63
2009-11-19,3264.16
2009-11-20,3289.6
2009-11-23,3268.85
2009-11-24,3251.16
2009-11-25,3254.29
2009-11-26,3184.04
2009-11-27,3222.22
2009-11-30,3255.32
2009-12-01,3323.52
2009-12-02,3343.55
2009-12-03,3328.98
2009-12-04,3349.72
2009-12-07,3329.76
2009-12-09,3322.38
2009-12-10,3361.08
2009-12-11,3435.12
2009-12-14,3465.49
2009-12-15,3473.3
2009-12-16,3483.11
2009-12-17,3482.5
2009-12-18,3499.07
2009-12-21,3518.57
2009-12-22,3514.7
2009-12-23,3523.46
2009-12-24,3529.82
2009-12-28,3541.45
2009-12-29,3563.18
2009-12-30,3581.42
2010-01-04,3620.7
2010-01-05,3624.1
2010-01-06,3639.96
2010-01-07,3681.06
2010-01-08,3726.5
2010-01-11,3744.17
2010-01-12,3740.19
2010-01-13,3760.01
2010-01-14,3782.53
2010-01-15,3756.18
2010-01-18,3802.92
2010-01-19,3814.97
2010-01-20,3813.93
2010-01-21,3780.6
2010-01-22,3774.82
2010-01-25,3802.39
2010-01-26,3809.37
2010-01-27,3782.88
2010-01-28,3774.02
2010-01-29,3808.96
2010-02-01,3832.55
2010-02-02,3853.58
2010-02-03,3851.61
2010-02-04,3774.2
2010-02-05,3696.24
2010-02-08,3734.22
2010-02-09,3759.53
2010-02-10,3752.2
2010-02-11,3780.52
2010-02-12,3770.77
2010-02-15,3767.31
2010-02-16,3820.55
2010-02-17,3860.71
2010-02-18,3859.96
2010-02-19,3845.05
2010-02-22,3850.74
2010-02-23,3817.57
2010-02-24,3814.92
2010-02-25,3787.71
2010-02-26,3827.44
2010-03-01,3782.04
2010-03-02,3760.39
2010-03-03,3708.91
2010-03-04,3742.17
2010-03-05,3789.77
2010-03-08,3798.82
2010-03-09,3792.35
2010-03-10,3813.98
2010-03-11,3816.32
2010-03-12,3824.49
2010-03-15,3791.73
2010-03-16,3818.27
2010-03-17,3799.55
2010-03-18,3802.23
2010-03-19,3764.69
2010-03-22,3778.83
2010-03-23,3784.23
2010-03-24,3774.48
2010-03-25,3758.39
2010-03-26,3748.92
2010-03-29,3745.51
2010-03-30,3763.25
2010-03-31,3763.12
2010-04-01,3799.38
2010-04-05,3828.25
2010-04-06,3853.76
2010-04-07,3849.61
2010-04-08,3828.97
2010-04-09,3842.28
2010-04-12,3827.7
2010-04-13,3816.54
2010-04-14,3838.38
2010-04-15,3828.59
2010-04-16,3801.08
2010-04-19,3800.27
2010-04-20,3832.25
2010-04-21,3829.78
2010-04-22,3833.6
2010-04-23,3836.02
2010-04-26,3826.93
2010-04-27,3803.07
2010-04-28,3814.6
2010-04-29,3850.41
2010-04-30,3865.45
2010-05-03,3877.01
2010-05-04,3849.54
2010-05-05,3819.79
2010-05-06,3779.73
2010-05-07,3759.16
2010-05-10,3851.0
2010-05-11,3858.17
2010-05-12,3890.05
2010-05-13,3872.48
2010-05-14,3839.42
2010-05-17,3855.38
2010-05-18,3855.21
2010-05-19,3849.75
2010-05-20,3781.22
2010-05-24,3774.86
2010-05-25,3727.84
2010-05-26,3787.34
2010-05-27,3812.25
2010-05-28,3833.91
2010-05-31,3886.86
2010-06-01,3836.33
2010-06-02,3883.73
2010-06-03,3890.62
2010-06-04,3864.14
2010-06-07,3860.66
2010-06-08,3876.68
2010-06-09,3903.4
2010-06-10,3944.33
2010-06-11,3969.23
2010-06-14,3986.27
2010-06-15,4035.98
2010-06-16,4060.32
2010-06-17,4083.3
2010-06-18,4121.72
2010-06-21,4117.0
2010-06-22,4078.01
2010-06-23,4087.35
2010-06-24,4075.27
2010-06-25,4123.85
2010-06-29,4078.72
2010-06-30,4065.29
2010-07-01,4025.17
2010-07-02,4060.13
2010-07-05,4032.01
2010-07-06,4070.28
2010-07-07,4129.39
2010-07-08,4175.9
2010-07-09,4180.95
2010-07-12,4168.13
2010-07-13,4203.68
2010-07-14,4213.19
2010-07-15,4221.61
2010-07-19,4209.14
2010-07-20,4241.75
2010-07-21,4286.14
2010-07-22,4304.0
2010-07-23,4326.0
2010-07-26,4366.65
2010-07-27,4379.08
2010-07-28,4354.03
2010-07-29,4357.21
2010-07-30,4364.15
2010-08-02,4418.66
2010-08-03,4399.58
2010-08-04,4422.36
2010-08-05,4441.34
2010-08-06,4462.82
2010-08-09,4495.91
2010-08-10,4482.82
2010-08-11,4388.52
2010-08-12,4384.46
2010-08-13,4462.24
2010-08-16,4464.44
2010-08-17,4495.3
2010-08-18,4513.66
2010-08-19,4522.38
2010-08-20,4513.31
2010-08-23,4523.51
2010-08-24,4506.38
2010-08-25,4453.2
2010-08-26,4455.1
2010-08-27,4480.35
2010-08-30,4487.45
2010-08-31,4525.01
2010-09-01,4582.79
2010-09-02,4597.6
2010-09-03,4628.12
2010-09-06,4634.1
2010-09-07,4604.19
2010-09-08,4664.07
2010-09-09,4698.1
2010-09-10,4710.86
2010-09-13,4760.88
2010-09-14,4800.83
2010-09-15,4821.9
2010-09-16,4813.52
2010-09-21,4818.27
2010-09-22,4772.29
2010-09-23,4730.86
2010-09-24,4730.2
2010-09-27,4777.4
2010-09-28,4804.62
2010-09-29,4782.83
2010-09-30,4795.38
2010-10-01,4802.93
2010-10-04,4787.08
2010-10-05,4773.12
2010-10-06,4758.42
2010-10-07,4702.07
2010-10-08,4699.18
2010-10-12,4666.77
2010-10-13,4794.11
2010-10-14,4771.09
2010-10-15,4735.06
2010-10-18,4747.4
2010-10-19,4765.01
2010-10-20,4767.13
2010-10-21,4786.83
2010-10-22,4793.37
2010-10-25,4808.75
2010-10-26,4834.57
2010-10-27,4877.61
2010-10-28,4885.94
2010-10-29,4912.53
2010-11-02,4986.74
2010-11-03,4977.13
2010-11-04,4973.03
2010-11-05,4958.44
2010-11-08,5003.16
2010-11-09,5024.9
2010-11-10,5026.28
2010-11-11,5013.97
2010-11-12,4977.95
2010-11-15,4955.97
2010-11-16,4885.13
2010-11-17,4900.62
2010-11-18,4931.35
2010-11-19,4965.17
2010-11-22,4988.08
2010-11-23,4951.73
2010-11-24,5003.85
2010-11-25,4988.63
2010-11-26,4974.77
2010-11-29,4973.58
2010-11-30,4956.95
2010-12-01,4956.79
2010-12-02,4978.28
2010-12-03,4970.02
2010-12-06,4963.15
2010-12-07,4989.05
2010-12-09,4964.05
2010-12-10,4945.74
2010-12-13,4945.18
2010-12-14,4967.67
2010-12-15,4996.85
2010-12-16,5003.08
2010-12-17,5006.59
2010-12-20,4992.94
2010-12-21,4950.94
2010-12-22,4885.83
2010-12-23,4884.09
2010-12-24,4895.59
2010-12-27,4840.56
2010-12-28,4835.22
2010-12-29,4888.1
2010-12-30,4927.53
2011-01-03,4967.51
2011-01-04,5024.65
2011-01-05,5040.97
2011-01-06,4996.75
2011-01-07,4947.04
2011-01-10,4863.31
2011-01-11,4829.94
2011-01-12,4878.42
2011-01-13,4939.11
2011-01-14,4931.41
2011-01-17,4934.24
2011-01-18,4929.79
2011-01-19,4901.86
2011-01-20,4870.84
2011-01-21,4875.66
2011-01-24,4882.97
2011-01-25,4830.83
2011-01-26,4838.53
2011-01-27,4766.1
2011-01-28,4672.33
2011-01-31,4673.07
2011-02-01,4706.54
2011-02-02,4632.06
2011-02-03,4566.94
2011-02-04,4610.28
2011-02-07,4590.66
2011-02-08,4544.24
2011-02-09,4431.69
2011-02-10,4464.02
2011-02-11,4578.14
2011-02-14,4608.24
2011-02-15,4572.34
2011-02-16,4536.75
2011-02-17,4478.08
2011-02-18,4445.98
2011-02-21,4417.44
2011-02-22,4359.65
2011-02-23,4284.85
2011-02-24,4302.76
2011-02-25,4373.9
2011-02-28,4444.57
2011-03-01,4400.67
2011-03-02,4418.72
2011-03-03,4515.96
2011-03-04,4527.47
2011-03-07,4487.68
2011-03-08,4482.68
2011-03-09,4448.08
2011-03-10,4371.23
2011-03-11,4324.28
2011-03-14,4325.12
2011-03-15,4363.89
2011-03-16,4334.65
2011-03-17,4329.2
2011-03-18,4313.64
2011-03-21,4436.32
2011-03-22,4510.31
2011-03-23,4555.37
2011-03-24,4596.71
2011-03-25,4588.55
2011-03-28,4593.4
2011-03-29,4557.9
2011-03-30,4594.19
2011-03-31,4624.47
2011-04-01,4712.85
2011-04-04,4738.81
2011-04-05,4765.23
2011-04-06,4781.66
2011-04-07,4741.31
2011-04-08,4712.97
2011-04-11,4694.0
2011-04-12,4616.79
2011-04-13,4645.17
2011-04-14,4656.13
2011-04-15,4669.88
2011-04-18,4643.95
2011-04-19,4675.6
2011-04-20,4718.52
2011-04-21,4738.66
2011-04-25,4752.2
2011-04-26,4767.26
2011-04-27,4754.91
2011-04-28,4757.99
2011-04-29,4822.5
2011-05-02,4826.07
2011-05-03,4810.0
2011-05-04,4758.66
2011-05-05,4788.84
2011-05-06,4813.64
2011-05-09,4821.66
2011-05-10,4857.58
2011-05-11,4848.9
2011-05-12,4863.81
2011-05-13,4851.01
2011-05-16,4855.01
2011-05-17,4852.96
2011-05-18,4865.86
2011-05-19,4816.49
2011-05-20,4818.96
2011-05-23,4798.29
2011-05-24,4790.38
2011-05-25,4800.82
2011-05-26,4839.87
2011-05-27,4841.65
2011-05-30,4845.32
2011-05-31,4847.87
2011-06-01,4848.22
2011-06-02,4870.58
2011-06-03,4877.85
2011-06-06,4811.5
2011-06-07,4815.4
2011-06-08,4819.39
2011-06-09,4762.44
2011-06-10,4737.51
2011-06-13,4663.35
2011-06-14,4646.13
2011-06-15,4572.09
2011-06-16,4530.7
2011-06-17,4623.51
2011-06-20,4630.57
2011-06-21,4697.85
2011-06-22,4711.09
2011-06-23,4694.88
2011-06-24,4696.35
2011-06-28,4762.71
2011-06-29,4771.44
2011-06-30,4795.28
2011-07-01,4798.12
2011-07-04,4772.54
2011-07-05,4808.53
2011-07-06,4777.69
2011-07-07,4776.59
2011-07-08,4769.39
2011-07-11,4756.13
2011-07-12,4725.55
2011-07-13,4724.47
2011-07-14,4698.15
2011-07-15,4724.8
2011-07-18,4670.93
2011-07-19,4662.09
2011-07-20,4604.43
2011-07-21,4618.03
2011-07-22,4627.8
2011-07-25,4620.54
2011-07-26,4525.3
2011-07-27,4413.54
2011-07-28,4434.68
2011-07-29,4425.98
2011-08-01,4486.39
2011-08-02,4391.46
2011-08-03,4312.44
2011-08-04,4142.38
2011-08-05,4066.09
2011-08-08,3784.65
2011-08-09,4005.39
2011-08-10,4104.19
2011-08-11,4213.01
2011-08-12,4250.69
2011-08-16,4215.44
2011-08-17,4229.26
2011-08-18,4149.3
2011-08-19,4129.71
2011-08-22,4112.89
2011-08-23,4162.52
2011-08-24,4158.68
2011-08-25,4113.44
2011-08-26,4120.84
2011-08-29,4214.63
2011-08-30,4261.41
2011-08-31,4288.32
2011-09-01,4308.13
2011-09-02,4250.72
2011-09-05,4107.81
2011-09-06,4111.48
2011-09-07,4214.0
2011-09-08,4198.38
2011-09-09,4106.37
2011-09-12,4010.99
2011-09-13,4031.33
2011-09-14,4052.75
2011-09-15,4073.22
2011-09-16,4057.54
2011-09-20,4105.61
2011-09-21,4045.57
2011-09-22,3824.37
2011-09-23,3772.14
2011-09-26,3812.27
2011-09-27,3925.55
2011-09-28,3901.4
2011-09-29,3901.13
2011-09-30,3888.59
2011-10-03,3763.91
2011-10-04,3606.31
2011-10-05,3698.75
2011-10-06,3889.01
2011-10-07,3865.74
2011-10-11,3940.0
2011-10-12,4005.89
2011-10-13,4016.46
2011-10-14,4003.64
2011-10-17,4008.43
2011-10-18,4052.39
2011-10-19,4088.99
2011-10-20,4075.21
2011-10-21,4127.63
2011-10-24,4197.9
2011-10-25,4139.38
2011-10-26,4167.31
2011-10-27,4316.82
2011-10-28,4327.25
2011-11-02,4270.96
2011-11-03,4277.39
2011-11-04,4269.21
2011-11-07,4343.72
2011-11-08,4370.8
2011-11-09,4290.66
2011-11-10,4288.68
2011-11-11,4337.83
2011-11-14,4325.76
2011-11-15,4348.51
2011-11-16,4366.83
2011-11-17,4288.7
2011-11-18,4265.31
2011-11-21,4183.91
2011-11-22,4127.01
2011-11-23,4016.42
2011-11-24,4014.25
2011-11-25,3955.55
2011-11-28,4054.15
2011-11-29,4057.82
2011-11-30,4161.29
2011-12-01,4140.15
2011-12-02,4139.79
2011-12-05,4100.12
2011-12-06,4092.23
2011-12-07,4156.1
2011-12-09,4184.15
2011-12-12,4159.94
2011-12-13,4166.63
2011-12-14,4119.12
2011-12-15,4138.04
2011-12-16,4139.9
2011-12-19,4140.81
2011-12-20,4179.2
2011-12-21,4199.56
2011-12-22,4199.64
2011-12-23,4197.0
2011-12-25,4197.0
2011-12-26,4175.21
2011-12-27,4187.93
2011-12-28,4151.72
2011-12-29,4171.94
2011-12-30,4177.53
2012-01-02,4158.06
2012-01-03,4163.16
2012-01-04,4198.12
2012-01-05,4188.65
2012-01-06,4201.48
2012-01-09,4205.19
2012-01-10,4210.47
2012-01-11,4204.19
2012-01-12,4213.54
2012-01-13,4205.05
2012-01-16,4220.57
2012-01-17,4228.73
2012-01-18,4249.39
2012-01-19,4268.94
2012-01-20,4278.17
2012-01-23,4248.17
2012-01-24,4243.44
2012-01-25,4219.47
2012-01-26,4218.79
2012-01-27,4226.08
2012-01-30,4222.4
2012-01-31,4260.76
2012-02-01,4316.37
2012-02-02,4338.37
2012-02-03,4382.05
2012-02-06,4377.69
2012-02-07,4362.74
2012-02-08,4362.16
2012-02-09,4403.95
2012-02-10,4410.74
2012-02-13,4433.59
2012-02-14,4435.18
2012-02-15,4477.48
2012-02-16,4490.66
2012-02-17,4545.9
2012-02-20,4540.95
2012-02-21,4525.33
2012-02-22,4519.44
2012-02-23,4494.72
2012-02-24,4512.16
2012-02-27,4495.32
2012-02-28,4520.79
2012-02-29,4535.6
2012-03-01,4559.81
2012-03-02,4552.34
2012-03-05,4506.41
2012-03-06,4483.75
2012-03-07,4480.32
2012-03-08,4515.34
2012-03-09,4520.31
2012-03-12,4525.67
2012-03-13,4529.01
2012-03-14,4551.5
2012-03-15,4580.63
2012-03-16,4585.95
2012-03-19,4644.31
2012-03-20,4614.38
2012-03-21,4620.51
2012-03-22,4586.78
2012-03-23,4617.69
2012-03-26,4659.97
2012-03-27,4690.15
2012-03-28,4668.23
2012-03-29,4650.07
2012-03-30,4671.28
2012-04-02,4694.86
2012-04-03,4655.18
2012-04-04,4634.59
2012-04-05,4647.99
2012-04-09,4606.02
2012-04-10,4569.42
2012-04-11,4547.14
2012-04-12,4549.72
2012-04-13,4527.46
2012-04-16,4519.46
2012-04-17,4517.98
2012-04-18,4520.74
2012-04-19,4541.05
2012-04-20,4594.44
2012-04-23,4551.45
2012-04-24,4565.2
2012-04-25,4566.37
2012-04-26,4559.34
2012-04-27,4575.54
2012-04-30,4585.77
2012-05-02,4554.39
2012-05-03,4521.01
2012-05-04,4529.21
2012-05-07,4545.65
2012-05-08,4520.62
2012-05-09,4492.75
2012-05-10,4485.53
2012-05-11,4476.3
2012-05-14,4414.92
2012-05-15,4357.9
2012-05-16,4313.7
2012-05-17,4277.33
2012-05-18,4239.71
2012-05-22,4236.99
2012-05-23,4201.45
2012-05-24,4221.18
2012-05-25,4254.61
2012-05-28,4260.62
2012-05-29,4269.38
2012-05-30,4270.76
2012-05-31,4318.16
2012-06-01,4280.51
2012-06-04,4206.68
2012-06-05,4205.52
2012-06-06,4270.31
2012-06-07,4284.48
2012-06-08,4349.46
2012-06-11,4305.8
2012-06-12,4281.82
2012-06-13,4255.47
2012-06-14,4274.41
2012-06-15,4317.83
2012-06-18,4337.43
2012-06-19,4356.63
2012-06-20,4396.78
2012-06-21,4361.58
2012-06-22,4358.84
2012-06-25,4326.54
2012-06-26,4324.01
2012-06-27,4337.07
2012-06-28,4336.36
2012-06-29,4400.1
2012-07-03,4420.32
2012-07-04,4418.69
2012-07-05,4426.2
2012-07-06,4413.41
2012-07-09,4376.62
2012-07-10,4352.81
2012-07-11,4365.53
2012-07-12,4355.89
2012-07-13,4372.67
2012-07-17,4390.73
2012-07-18,4406.39
2012-07-19,4392.84
2012-07-20,4384.5
2012-07-23,4337.85
2012-07-24,4321.17
2012-07-25,4291.37
2012-07-26,4235.79
2012-07-27,4254.32
2012-07-30,4244.23
2012-07-31,4227.56
2012-08-01,4173.09
2012-08-02,4114.28
2012-08-03,4193.1
2012-08-06,4190.19
2012-08-07,4152.84
2012-08-08,4176.3
2012-08-09,4163.0
2012-08-10,4187.65
2012-08-13,4180.98
2012-08-14,4184.52
2012-08-16,4214.62
2012-08-17,4261.98
2012-08-20,4274.22
2012-08-21,4262.04
2012-08-22,4217.94
2012-08-23,4205.27
2012-08-24,4188.11
2012-08-27,4156.37
2012-08-28,4157.78
2012-08-29,4155.22
2012-08-30,4125.46
2012-08-31,4155.68
2012-09-03,4136.27
2012-09-04,4118.51
2012-09-05,4103.95
2012-09-06,4126.82
2012-09-07,4166.15
2012-09-10,4174.47
2012-09-11,4190.28
2012-09-12,4172.76
2012-09-13,4184.77
2012-09-14,4218.0
2012-09-20,4210.15
2012-09-21,4231.07
2012-09-24,4211.06
2012-09-25,4199.13
2012-09-26,4200.48
2012-09-27,4211.61
2012-09-28,4230.42
2012-10-01,4232.08
